id,player_id,group_id,start,end,current,playing
4961,7956,322,2016-07-06,2017-06-26,f,t
4962,1308,322,2016-07-06,2017-06-26,f,t
4963,5933,322,2016-07-06,2017-06-26,f,t
4964,7521,322,2016-07-06,2017-06-26,f,t
4965,8980,322,2016-07-06,2017-06-26,f,t
4966,12551,322,2016-07-06,2017-06-26,f,t
5498,12284,318,2017-04-11,,f,t
5627,14499,340,,,t,f
4142,8913,259,,2017-06-17,f,t
5503,13929,339,2017-04-14,2017-07-02,f,t
5634,4120,351,2017-07-09,,t,t
5499,10176,196,2017-03-23,2017-07-17,f,t
5639,12370,276,2017-07-19,,t,t
5594,274,350,2017-06-17,2017-07-23,f,t
5609,9943,350,2017-06-17,,f,f
5629,4452,350,2017-06-17,2017-07-03,f,t
5571,12180,283,2017-06-03,2017-08-02,f,t
5512,7932,298,2017-03-15,2017-08-01,f,t
5513,12506,298,2017-03-15,2017-08-01,f,t
5514,6183,298,2017-03-15,2017-08-01,f,t
5515,1387,298,2017-03-15,2017-08-01,f,t
5516,11131,298,2017-03-15,2017-08-01,f,t
5507,6045,183,2017-04-17,2017-08-08,f,t
5638,365,183,2017-07-18,2017-08-08,f,t
5578,14147,196,2017-06-08,2017-08-14,f,t
5508,13427,196,2017-03-16,,f,t
5635,8410,353,2017-07-03,2017-08-08,f,t
5628,13929,318,2017-07-02,2017-08-20,f,t
5505,13414,339,2017-04-16,2017-08-26,f,t
5640,10990,276,2017-07-19,2017-08-31,f,t
5592,5414,350,2017-06-17,2017-09-04,f,t
5595,8913,350,2017-06-17,2017-09-04,f,t
5596,7221,350,2017-06-17,2017-09-04,f,t
5597,7555,350,2017-06-17,2017-09-04,f,t
5598,12081,350,2017-06-17,2017-09-04,f,t
5580,14428,283,2017-01-23,2017-05-01,f,t
5535,2289,39,2017-05-06,2018-02-01,f,t
5568,14402,283,,,f,t
5637,14564,283,,,f,t
5495,13013,339,2017-03-29,2018-02-18,f,t
5491,12649,283,,2018-03-01,f,t
5546,14347,283,,2018-03-01,f,f
5570,14408,283,,2018-03-01,f,t
5529,4231,302,2017-05-04,2018-03-01,f,t
5539,12856,302,2017-05-13,2018-03-01,f,t
5582,9995,335,2017-05-08,,f,t
5547,11621,310,2017-05-08,2018-03-13,f,t
5548,10729,310,2017-05-08,2018-03-13,f,t
5549,10770,310,,2018-03-13,f,t
5558,10387,310,,2018-03-13,f,t
5618,10699,275,2017-06-05,2018-03-31,f,t
5523,14195,267,2017-04-20,,f,t
5531,14234,267,,,f,t
5636,5826,335,2017-06-28,2018-05-14,f,t
5521,12338,272,,2018-05-31,f,t
5522,12435,272,,2018-05-31,f,t
5493,11276,267,2017-03-29,2018-06-11,f,t
5525,12373,267,2017-04-18,2018-06-11,f,t
5616,14063,196,2017-06-17,2018-06-18,f,t
5631,14476,333,,2017-12-30,f,t
5537,12091,253,2017-05-09,2018-07-20,f,t
5584,11817,335,2016-10-20,2018-08-26,f,t
5641,14378,338,,,f,t
5565,594,334,2017-05-28,2018-01-31,f,t
5613,2220,334,2017-06-19,2018-12-05,f,t
5630,14477,333,,,f,t
5496,10789,339,2017-04-09,2019-02-12,f,t
5518,3808,339,2017-04-11,2018-12-14,f,t
5519,11666,339,,2018-12-14,f,t
5541,6933,339,2017-05-12,2018-12-14,f,t
5563,12119,339,,2018-12-14,f,t
5591,12617,339,,2018-12-14,f,t
5617,13801,339,,2018-12-14,f,t
5557,7369,346,2017-03-04,2019-02-24,f,t
5625,13361,275,2017-04-01,2019-01-01,f,t
5501,5724,207,,2019-04-21,f,f
5555,11475,346,2017-02-26,2019-02-25,t,t
5585,8222,335,2017-02-02,,f,t
5642,7506,176,,2017-07-18,f,t
5645,8538,111,,,f,t
5511,920,337,2017-04-18,2017-07-24,f,t
5610,13834,350,2017-06-17,,f,f
5612,5890,350,2017-06-17,2017-07-23,f,t
3770,1098,270,2015-03-27,2015-08-31,f,t
5655,1098,39,2016-09-09,2017-07-04,f,t
4071,6127,354,2015-09-15,2015-10-22,f,t
3758,3954,270,2015-03-09,2015-08-31,f,t
5656,3954,354,2015-08-31,2015-10-22,f,t
3751,4391,270,2015-03-09,2015-08-31,f,t
3753,4557,270,2015-03-09,2015-08-31,f,t
3754,6306,270,2015-03-09,2015-08-31,f,t
3757,9299,270,2015-03-09,2015-08-31,f,t
3759,9770,270,2015-03-09,2015-08-31,f,t
3920,8169,270,2015-07-13,2015-08-31,f,t
3969,8078,270,,2015-08-31,f,t
3970,7942,270,,2015-08-31,f,t
3971,3478,270,,2015-08-31,f,t
3973,7687,270,,2015-08-31,f,t
3974,6965,270,,2015-08-31,f,t
4082,1017,270,2015-08-21,2015-08-31,f,t
4169,11182,270,2015-09-30,2015-08-31,f,t
4174,10324,270,,2015-08-31,f,t
3972,9770,354,2015-08-31,2015-10-22,f,t
5658,8078,354,2015-08-31,2015-10-22,f,t
5660,4391,354,2015-08-31,2015-10-22,f,t
5661,11182,313,2016-07-27,2016-10-07,f,t
4178,910,354,2015-08-31,2015-10-22,f,t
5663,3478,256,,,t,t
5665,4557,283,2016-06-12,2016-09-06,f,t
5667,10324,354,2015-08-31,2015-10-22,f,t
5668,1017,337,2017-02-15,2017-07-24,f,t
5669,8169,354,2015-08-31,2015-10-22,f,t
5670,7687,354,2015-08-31,2015-10-22,f,t
5671,6965,354,2015-08-31,2015-10-22,f,t
5672,6306,354,2015-08-31,2015-10-22,f,t
5673,7942,207,2015-11-20,,f,t
4141,8495,354,,2015-10-22,f,t
3755,9470,219,,2015-03-09,f,t
5675,9470,354,2015-08-31,2015-10-22,f,t
5676,5408,354,2015-08-31,2015-10-22,f,t
5534,593,337,2017-05-04,2017-07-23,f,t
5677,593,270,2017-07-23,,t,t
5694,13173,276,,,t,t
5697,5109,355,2017-07-31,,t,t
5701,2088,355,2017-07-31,,t,f
5702,11912,302,,,f,t
5725,107,334,2017-08-21,2018-12-05,f,t
5704,251,355,2017-08-05,,t,t
5567,9346,298,2017-05-31,2017-08-01,f,t
4128,6318,183,2015-09-22,2017-08-08,f,t
5714,14672,338,,,t,t
5666,4452,267,2017-07-03,2017-08-06,f,t
5745,14723,333,,,t,t
5699,3501,355,2017-07-31,2017-08-06,f,t
5728,13929,196,2017-08-20,2018-06-21,f,t
4226,1816,196,,2017-06-08,f,t
5717,9473,196,2017-08-13,2017-08-19,f,t
5721,14700,258,,,f,t
5722,14700,278,,,f,t
5740,13327,316,,,t,t
5698,4734,355,2017-07-31,2018-02-01,f,t
4153,11435,176,,2017-08-24,f,t
5748,14725,333,,,t,t
5751,10990,316,2017-08-31,,t,t
5737,1555,207,2017-08-28,2019-04-21,f,t
5758,14729,264,,,t,t
5757,13846,283,,,f,t
4064,5169,256,2015-09-03,2016-01-18,f,t
5599,9961,350,2017-06-17,2017-09-04,f,t
5600,12852,350,2017-06-17,2017-09-04,f,t
5601,298,350,2017-06-17,2017-09-04,f,t
5602,4939,350,2017-06-17,2017-09-04,f,t
5603,5255,350,2017-06-17,2017-09-04,f,t
5604,10505,350,2017-06-17,2017-09-04,f,t
5605,8294,350,2017-06-17,2017-09-04,f,t
5606,9947,350,2017-06-17,2017-09-04,f,t
5607,7554,350,2017-06-17,2017-09-04,f,t
5608,35,350,2017-06-17,2017-09-04,f,t
5611,9068,350,2017-06-17,2017-09-04,f,t
5633,6937,350,2017-07-01,2017-09-04,f,t
5651,5078,350,2017-07-23,2017-09-04,f,t
5652,11665,350,2017-07-23,2017-09-04,f,t
5653,9942,350,2017-07-23,2017-09-04,f,t
5654,9584,350,2017-07-23,2017-09-04,f,t
5643,7506,338,2017-07-18,2017-09-06,f,t
5729,4830,339,2017-08-20,2017-09-18,f,t
5648,10025,267,2017-07-16,2017-08-24,f,t
5718,768,196,2017-08-14,2017-10-26,f,t
5684,8671,316,,2017-11-22,f,t
5720,6045,302,2017-08-19,2018-01-08,f,t
5734,11663,357,2017-08-25,,f,t
5756,7545,357,2017-09-02,,f,t
5736,7217,283,2017-08-28,2018-01-21,f,t
5693,14627,205,,,f,t
5657,9228,313,2016-06-26,2017-01-17,f,t
5646,14586,283,,,f,t
5731,11429,283,,,f,t
5739,4565,316,2017-08-26,2018-02-06,f,t
5761,6937,359,2017-09-04,2018-02-08,f,t
5738,13414,316,2017-08-26,2017-12-02,f,t
5706,11909,357,2017-08-12,,f,t
5707,13146,357,2017-08-12,,f,t
5712,8954,357,2017-08-12,,f,t
5733,9252,357,2017-08-25,,f,t
5753,5172,357,2017-09-01,,f,t
5754,2537,357,2017-09-01,,f,t
5755,6057,357,2017-09-01,,f,t
5726,9473,253,2017-08-20,2018-02-14,f,t
5659,5235,283,2016-11-21,,f,t
5723,14700,283,,,f,t
5708,14667,302,2017-08-12,,f,t
5724,14676,302,,,f,t
5690,9152,316,,2018-02-17,f,t
4058,8027,283,,2018-03-01,f,t
5674,8495,283,2015-10-26,2018-03-01,f,t
5678,13847,283,,2018-03-01,f,t
5680,13534,283,,2018-03-01,f,t
5709,14584,302,,2018-03-01,f,t
5710,14632,302,,2018-03-01,f,f
5741,7882,302,2017-08-16,2018-03-01,f,t
5742,13536,302,2017-06-01,2018-03-01,f,t
5743,13851,302,,2018-03-01,f,t
5681,7383,316,,2018-03-19,f,t
5716,6179,355,2017-07-31,2018-04-15,f,f
5746,5380,267,,2018-04-17,f,t
5647,10334,267,,,f,t
5730,6599,256,2017-08-23,2018-04-23,f,t
5735,8410,358,2017-08-27,2018-05-03,f,t
5691,14623,276,,,f,t
5692,14624,276,,,f,t
5713,14671,276,,,f,t
5749,8097,276,2017-08-31,,f,t
5679,8516,196,2017-07-28,2018-06-18,f,t
5715,4452,355,2017-08-06,2018-06-20,f,t
5727,13907,196,2017-08-20,2018-06-18,f,t
5705,9346,280,2017-08-01,2018-07-02,f,t
5650,8415,309,2017-07-01,,f,t
5719,9876,346,,2018-07-30,f,f
5696,1098,355,2017-07-31,2018-08-13,f,t
5747,1058,339,2017-08-30,2018-09-07,f,t
5644,11890,338,,,f,t
5760,5414,359,2017-09-04,2018-11-12,f,t
5703,5847,356,2017-08-03,2018-11-25,f,t
5762,8913,359,2017-09-04,2019-02-03,f,t
5695,13930,339,,2018-12-14,f,t
5744,11435,339,2017-08-24,2018-12-14,f,t
5752,1184,280,2017-09-01,2019-02-23,f,t
5764,9947,359,2017-09-04,,t,t
5765,5078,359,2017-09-04,,t,t
5766,12852,359,2017-09-04,,t,t
5767,5871,359,2017-09-04,,t,t
5768,9584,359,2017-09-04,,t,t
5769,4944,359,2017-09-04,,t,t
5770,4939,359,2017-09-04,,t,t
5771,8294,359,2017-09-04,,t,t
5772,7221,359,2017-09-04,,t,t
5775,7554,359,2017-09-04,,t,t
5779,9068,359,2017-09-04,,t,t
5780,9942,359,2017-09-04,,t,t
5782,4944,350,,2017-09-04,f,t
5615,5871,350,2017-06-17,2017-09-04,f,t
5811,4740,358,2017-10-05,2018-06-02,f,t
3975,3081,279,,,f,t
5787,3081,294,,,t,t
5788,10736,294,,,t,t
5789,5000,294,,,t,t
3980,6420,279,,,f,t
5790,14801,276,,,t,t
5793,5510,159,,,t,t
5794,11400,359,2017-09-08,,t,t
5800,9486,324,2017-07-05,,t,t
5801,14396,324,,,t,t
5781,11665,359,2017-09-04,2017-09-24,f,t
5810,5976,358,2017-10-05,,t,t
5815,15158,326,,,f,t
5816,15158,359,,2017-10-04,f,t
3944,9313,278,,2017-10-17,f,t
5821,15212,326,2017-10-04,,t,t
5824,14935,324,,,t,t
5830,11693,196,,,f,t
5831,11698,196,,,f,t
5832,15257,359,2017-09-04,,t,t
5833,15257,350,,2017-09-04,f,t
5836,6782,348,,,t,f
5392,9102,337,2017-02-15,,f,t
3943,9287,278,,,f,t
3945,9715,278,,,f,t
3946,10544,278,,,f,t
3948,9344,278,,,f,t
3949,8874,278,,,f,t
3950,10865,278,,,f,t
3951,6209,278,,,f,t
3952,7945,278,,,f,t
3953,7939,278,,,f,t
3954,6970,278,,,f,t
3956,2094,278,,,f,t
3957,10041,278,,,f,t
4038,11257,278,,,f,t
4188,215,286,2015-08-15,,f,t
4190,8820,286,2015-10-19,,f,t
4191,5202,286,2015-10-19,,f,t
4193,1274,286,2015-07-27,,f,t
5838,5092,355,2017-11-05,,t,t
5839,14491,355,2017-11-05,,t,t
2214,6372,185,,,f,t
2215,6097,185,,,f,t
2217,4164,185,,,f,t
2657,8073,185,2013-09-04,,f,t
2673,7706,185,,,f,t
2679,7172,185,,,f,t
5842,4049,356,2017-11-08,,t,t
5844,15283,324,,,t,t
5845,9990,183,2017-11-15,,t,t
5846,3501,351,2017-11-15,,t,t
5847,514,351,2017-11-15,,t,t
5848,5751,351,2017-11-15,,t,t
5849,5590,351,2017-11-15,,t,t
5850,14428,351,2017-11-15,,t,t
2757,5403,213,,,f,t
4823,1648,213,,,f,t
4827,9210,213,,,f,t
4828,2191,213,,,f,t
5858,9007,213,,,t,t
5861,9477,283,,2017-09-15,f,t
5825,11982,302,2017-03-11,2018-03-01,f,t
5863,8403,276,2017-11-13,,t,t
5865,990,136,,,t,t
5774,5255,359,2017-09-04,2017-12-05,f,t
5866,15308,297,,,t,t
5840,5143,302,2017-11-05,2017-12-13,f,t
5662,910,345,2017-04-05,2017-12-21,f,t
5881,7506,196,2017-12-03,2018-06-18,f,t
5869,14360,335,2017-12-02,2017-12-15,f,t
5878,10,365,2017-12-28,,t,t
5880,13290,335,2017-12-27,,t,t
4597,5118,39,2016-06-09,2018-01-04,f,t
5785,7506,316,2017-09-06,2017-12-02,f,t
4558,9258,302,,2018-01-05,f,t
5837,68,286,,,f,t
5887,4814,111,2018-01-02,,t,t
5796,3530,339,2017-09-18,2018-01-05,f,t
5759,5560,318,2017-09-02,2018-08-21,f,t
5808,8281,360,2017-10-04,2017-12-26,f,t
5891,8281,368,2018-01-04,,t,t
5797,4489,357,2017-08-20,2017-09-30,f,t
5852,5094,302,2017-11-17,2018-03-01,f,t
5818,955,339,,2018-01-17,f,t
5857,8676,176,2015-10-02,2016-07-26,f,t
5822,11682,205,,,f,t
5843,274,361,2017-11-11,2018-01-29,f,t
5763,35,359,2017-09-04,2018-02-03,f,t
5859,7999,213,2017-11-24,2018-02-01,f,t
5828,13025,267,2017-10-25,2018-02-08,f,t
5812,7405,374,2017-02-07,2017-10-05,f,t
5826,15238,297,,,f,t
5799,14810,357,,,f,t
5786,12183,276,,,f,t
5806,5432,339,2017-09-30,2018-02-18,f,t
5890,2453,276,2018-01-08,2018-02-25,f,t
5860,13017,283,2017-12-01,2018-03-01,f,t
5864,15427,283,2017-12-01,2018-03-01,f,t
5877,9846,364,2017-12-27,2018-03-16,f,t
5817,15158,207,2017-10-04,2018-03-20,f,t
5885,117,366,2018-01-05,2018-04-01,f,t
5802,9026,196,2017-09-27,2018-04-02,f,t
5886,152,111,2018-01-02,2018-04-30,f,t
4604,11533,307,2016-06-01,2018-05-02,f,t
5784,184,359,2017-09-07,2018-05-12,f,t
5803,8156,272,2017-09-25,2018-05-31,f,t
5856,728,272,2017-11-28,2018-05-31,f,t
5883,29,366,2018-01-05,2018-06-02,f,t
5835,9012,348,2017-11-02,2018-06-06,f,t
5827,3763,267,2017-10-25,2018-06-11,f,t
5855,13890,326,,2018-06-16,f,t
5871,75,363,2017-12-16,2018-06-18,f,t
5873,910,363,2017-12-21,2018-06-22,f,t
5872,5602,363,2017-12-21,2018-06-22,f,t
5874,9338,363,2017-12-22,2018-06-22,f,t
5862,9815,275,2017-12-01,2018-07-05,f,t
5783,11821,339,2017-08-24,2018-07-17,f,t
5875,9278,335,2017-12-26,2018-07-26,f,t
5834,28,320,2017-11-02,2018-07-26,f,t
5841,11680,318,,,f,t
5882,1517,366,2018-01-05,2018-10-14,f,t
5854,904,358,2017-11-17,2018-08-12,f,t
5879,1660,366,2018-01-02,2018-11-29,f,t
5778,13581,359,2017-09-04,2017-10-04,f,f
5819,9313,334,2017-10-17,2018-12-05,f,t
5884,1,366,2018-01-05,2018-07-01,f,t
5829,768,276,2017-10-26,2018-12-22,f,t
5889,121,367,2018-01-06,2019-01-03,f,t
5773,12081,359,2017-09-04,2019-02-01,f,t
5807,5615,339,2017-09-30,2019-02-12,f,t
5791,13231,276,,2019-02-20,f,t
5776,10505,359,2017-09-04,2019-02-27,f,t
5777,7555,359,2017-09-04,2019-02-06,f,t
5870,5143,362,2017-12-15,2019-04-10,f,t
5792,229,207,2017-09-13,2019-04-21,f,t
5813,5007,207,2017-10-11,2019-04-21,f,t
5851,882,355,2017-11-17,2019-02-01,f,t
5809,15109,324,,2018-09-13,f,f
5892,9299,276,2018-01-08,,t,t
5664,9299,317,2016-12-11,2018-01-08,f,t
4668,5568,248,2016-06-17,2018-01-12,f,t
5893,1452,264,2017-12-29,,t,t
4079,4167,264,2015-08-25,,f,t
4681,5878,248,2016-06-19,2018-01-12,f,t
3894,760,275,2015-07-15,,f,t
5895,87,307,2018-01-13,,t,t
5896,32,39,2018-01-13,,t,t
5898,1023,136,,,t,t
5900,4828,136,,,t,t
5901,5385,136,,,t,t
5902,2444,136,,,t,t
4757,4828,314,,,f,t
5903,5568,307,2018-01-15,,t,t
5904,4501,307,2018-01-15,,t,t
5905,7235,307,2018-01-16,,t,t
5907,12506,309,2017-11-30,,t,t
5908,8671,276,,,t,t
5910,12704,324,,,t,t
5911,9419,348,2018-01-24,,t,t
4156,8676,314,2013-05-01,2015-06-01,f,t
4740,6330,313,2016-06-26,2017-01-17,f,t
5913,8676,313,2016-07-27,2017-01-17,f,t
1312,772,127,,,f,t
4761,5382,314,,,f,t
4762,8541,314,,,f,t
4756,11345,314,,,f,t
5916,10784,346,2017-11-20,,t,t
5919,15773,316,,,t,t
5022,7217,324,,2017-08-28,f,f
5112,10784,324,,2017-11-20,f,f
5922,11884,369,2017-07-27,,t,t
5924,4791,369,2017-08-23,,t,t
5925,11312,369,2017-01-12,,t,t
5927,13685,369,2017-08-24,,t,t
5928,14147,369,2017-08-13,2017-09-13,f,t
5929,10550,369,2017-04-12,,t,t
5931,12662,369,2017-12-23,,t,t
5932,7199,369,2018-01-14,,t,t
5933,10411,369,2018-01-13,,t,t
5934,13866,369,2017-09-24,,t,t
5936,15309,369,2017-11-16,,t,t
5949,7999,176,2018-02-01,2018-09-30,f,t
5938,2289,294,2018-02-01,,t,t
4179,7170,196,2015-11-17,2018-01-31,f,t
5940,360,370,2018-01-25,,t,t
5921,11344,335,,,f,t
4606,12696,283,2016-06-11,,f,t
5944,8359,371,2018-01-18,,t,t
5946,4565,359,2018-02-06,,t,t
5948,5884,176,,,t,t
5951,9400,294,2018-02-09,,t,t
5952,5482,294,2017-04-30,,t,t
5953,12278,294,,,t,t
4254,4845,289,2015-10-01,2018-02-09,f,t
4255,9273,289,2015-10-01,2018-02-09,f,t
4256,9265,289,2015-10-01,2018-02-09,f,t
4257,9492,289,2015-10-01,2018-02-09,f,t
4259,196,289,,2018-02-09,f,t
4299,26,289,2016-01-22,2018-02-09,f,t
4585,12817,289,,2018-02-09,f,t
5954,13025,359,2018-02-08,,t,t
5955,14909,369,,,t,t
5957,11675,369,,,t,t
4804,6206,316,,,t,t
4805,9844,316,,,t,t
4819,11999,316,,,t,t
5981,14106,335,2018-02-12,,t,t
4687,1100,253,2016-06-19,2018-02-13,f,t
5982,409,373,,,t,t
5985,8236,373,,,t,t
5986,10420,373,,,t,t
5987,5395,373,,,t,t
5989,4827,373,,,f,t
5993,2191,373,,,f,t
5990,443,373,2013-03-23,2013-07-07,f,t
5991,419,373,2013-02-16,2013-07-07,f,t
5992,435,373,2011-02-01,2011-08-01,f,t
5994,8234,373,,2015-05-29,f,t
5914,8676,213,2017-01-01,2018-01-19,f,t
5995,2402,373,,,f,t
5996,5382,373,2015-05-29,,f,t
5997,14014,373,,,f,t
5998,9977,373,,,f,t
5999,11282,373,,,f,t
6000,9968,373,,,f,t
6001,14235,373,,,f,t
6002,9970,373,,,t,f
6004,6403,374,,,t,t
6005,10747,374,,,t,t
6007,11924,374,,,t,t
6009,12899,374,,,t,t
6010,11960,374,,,t,t
6011,11912,374,,,t,t
6012,14927,374,,,t,t
6013,12896,374,,,t,t
6014,10861,374,,,t,t
6015,11239,374,,,t,t
6016,14833,374,,,t,t
6017,12895,374,,,t,t
6018,8285,374,,,t,t
6019,12897,374,,,t,t
6020,7405,358,2017-10-05,,t,t
4362,11907,297,,,f,t
4364,11928,297,,,f,t
4684,12974,297,,,f,t
6021,15677,297,,,t,t
6022,8091,297,,,t,t
6023,10802,297,,,t,t
5926,10095,369,2018-01-14,2018-02-18,f,t
5917,15772,267,,2018-04-17,f,t
5979,10734,283,2018-02-11,2018-03-01,f,t
5988,8676,373,2018-01-18,2018-03-05,f,t
5909,5575,324,2017-11-25,2018-01-29,f,f
5943,14006,339,,2018-03-21,f,t
5915,2213,136,2018-01-26,2018-03-27,f,t
5956,15400,369,2018-01-28,2018-03-25,f,t
5950,6937,267,2018-02-08,2018-05-06,f,t
5918,4349,267,2018-01-29,2018-06-11,f,t
5897,6045,358,2018-01-14,2018-06-02,f,t
6027,11663,375,,2018-07-04,f,t
6024,4489,375,2017-12-15,2018-03-11,f,t
5980,10134,335,2018-02-12,2018-07-26,f,t
5920,15776,335,,2018-07-26,f,t
5937,14000,369,2018-01-28,2018-06-27,f,t
5899,13216,136,,2018-07-31,f,t
5983,11682,373,,2018-09-19,f,t
5935,14844,369,2018-01-25,,f,t
5894,1148,256,2018-01-01,2018-09-01,f,t
5945,24,307,2018-02-07,2018-11-15,f,t
5930,10217,369,2017-02-12,,f,t
6025,4458,375,,2018-12-26,f,t
6026,15298,375,,2018-12-26,f,t
6028,8970,375,,2018-12-26,f,t
6029,12877,375,,2018-12-26,f,t
6030,9666,375,,2018-12-26,f,t
6031,11186,375,,2018-12-26,f,t
6032,529,375,,2018-12-26,f,t
6003,12844,374,,2018-12-28,f,t
6008,10639,374,,2018-12-28,f,t
6006,13850,374,,2018-12-28,f,t
5947,5409,339,2018-02-08,2019-02-02,f,t
5942,15803,339,,2019-02-12,f,t
5912,2994,256,2018-01-24,2018-11-12,f,t
5941,1792,370,2018-02-03,2018-10-31,f,t
6040,8356,256,2018-02-14,,t,t
6042,15912,276,,,t,t
6043,1100,376,2018-02-15,,t,t
4110,11420,283,,,f,t
4732,12999,283,,,f,t
5923,14887,369,2018-01-01,,f,t
6047,12114,294,,,t,t
4778,8586,253,2016-07-06,2018-02-18,f,t
6048,4331,376,2018-02-18,,t,t
6049,4138,376,2018-02-18,,t,t
6050,8586,376,2018-02-18,,t,t
6051,15691,324,,,t,t
6057,13013,136,2018-02-18,,t,t
6059,13650,335,,,t,t
6060,11716,39,2018-02-22,,t,t
6063,650,280,2018-02-02,,t,t
6064,10053,280,2018-02-02,,t,t
4302,9679,280,,,f,t
6065,11104,280,,,t,t
6066,9799,280,,,t,t
6067,11111,280,,,t,t
6068,10046,280,,,t,t
3987,10427,280,,,t,t
6070,10463,280,,,t,t
6071,12706,280,,,t,t
6072,13926,348,2018-03-01,,t,t
6073,13691,348,2018-03-01,,t,t
6075,11912,348,2018-03-01,,t,t
4018,7805,283,2014-12-20,2018-03-01,f,t
4024,11200,283,,2018-03-01,f,t
4027,8023,283,,2018-03-01,f,t
4034,10559,283,,2018-03-01,f,t
4035,5542,283,,2018-03-01,f,t
4036,8167,283,,2018-03-01,f,t
4060,9687,283,,2018-03-01,f,t
4271,11709,283,,2018-03-01,f,t
4293,10056,283,2016-01-18,2018-03-01,f,t
4296,8492,283,2016-01-19,2018-03-01,f,t
4533,11707,283,,2018-03-01,f,t
4534,11461,283,,2018-03-01,f,t
4542,12718,283,,2018-03-01,f,f
4581,12780,283,,2018-03-01,f,t
4786,8567,283,2016-07-10,2018-03-01,f,t
5098,8336,283,2016-11-12,2018-03-01,f,t
5118,11844,283,2016-11-26,2018-03-01,f,t
5160,11948,283,2016-11-30,2018-03-01,f,t
5176,12178,283,,2018-03-01,f,t
5177,13511,283,,2018-03-01,f,t
4548,10577,302,,2018-03-01,f,f
4552,11860,302,,2018-03-01,f,t
4555,11869,302,,2018-03-01,f,t
6078,5118,377,2018-03-01,,t,t
6081,4231,377,2018-03-01,,t,t
6085,8567,377,2018-03-01,,t,t
5906,4370,339,2018-01-20,2018-04-17,f,t
6087,8038,377,2018-03-01,,t,t
6095,10577,377,2018-03-01,,t,f
6096,14632,377,2018-03-01,,t,f
6097,11869,377,2018-03-01,,t,t
6108,12649,377,2018-03-01,,t,t
6109,11200,377,2018-03-01,,t,t
6110,13534,377,2018-03-01,,t,t
6111,13847,377,2018-03-01,,t,t
6113,12476,297,,,t,t
6114,10708,297,,,t,t
6115,5968,379,2018-02-01,,t,t
6116,14603,213,,,t,t
6117,9438,213,,,t,t
6120,14659,213,,,t,t
6121,15761,213,,,t,t
6122,15967,213,,,t,t
6123,13438,213,,,t,t
6124,15890,213,,,t,t
6125,15435,213,,,t,t
6126,15506,213,,,t,t
4148,97,267,2015-10-24,2018-03-06,f,t
6129,11156,376,2018-03-11,,t,f
6134,16041,276,,,t,t
4660,7192,310,,2018-03-13,f,t
4661,9221,310,,2018-03-13,f,t
4663,8932,310,,2018-03-13,f,t
4667,8934,310,,2018-03-13,f,t
5429,13962,310,,2018-03-13,f,t
6143,1655,380,2018-03-09,,t,t
6145,10324,380,2018-03-09,,t,f
6146,13354,380,2018-03-09,,t,f
6148,11418,380,2018-03-09,,t,f
6151,13851,377,2018-03-01,,t,f
6079,12125,377,2018-03-01,2018-03-20,f,t
6039,4830,339,2018-02-14,2018-03-18,f,t
6156,9486,251,2014-09-20,2017-06-10,f,f
6157,9486,253,2014-01-25,2014-05-12,f,f
6158,9486,312,2013-02-15,2013-11-20,f,f
4755,3984,314,2015-08-23,,f,t
6152,5255,339,2018-03-18,2018-04-17,f,t
6102,7882,377,2018-03-01,2018-04-20,f,t
6138,8952,380,2018-03-09,2018-05-09,f,t
6130,8676,196,2018-03-05,2018-06-09,f,t
6133,8934,339,2018-03-16,2018-06-11,f,t
6136,13608,380,2018-03-09,2018-07-14,f,t
6150,7687,380,2018-03-09,2018-07-17,f,f
6106,10559,377,2018-03-01,2018-07-31,f,t
6053,15538,378,2017-12-14,2018-08-03,f,t
6056,15786,378,2018-02-01,2018-08-03,f,t
6154,14006,378,2018-03-21,2018-08-03,f,t
6054,15536,378,2017-12-14,2018-08-03,f,t
6055,15532,378,2018-01-01,2018-08-03,f,t
6137,8169,380,2018-03-09,2018-10-03,f,t
6074,13842,348,2018-03-01,2018-10-07,f,t
6058,14095,213,2018-02-15,2018-10-08,f,t
6140,11909,380,2018-03-09,,f,t
6141,10867,380,2018-03-09,,f,t
6142,11061,380,2018-03-09,,f,t
6153,15158,307,2018-03-20,2018-11-30,f,t
6128,35,111,2018-03-08,2018-12-18,f,t
6118,14547,213,,2018-12-18,f,t
6033,9866,375,,2018-12-26,f,t
6034,11558,375,,2018-12-26,f,t
6035,8962,375,,2018-12-26,f,t
6099,12178,377,2018-03-01,2018-12-26,f,t
6076,13017,377,2018-03-01,2018-12-31,f,t
6139,11377,380,2018-03-09,2019-01-04,f,t
6107,5542,377,2018-03-01,2018-04-27,f,t
6091,14408,377,2018-03-01,2018-12-01,f,t
6104,11709,377,2018-03-01,2019-01-11,f,t
6093,12718,377,2018-03-01,2019-01-05,f,f
6080,9475,377,2018-03-01,2019-01-08,f,t
6084,7805,377,2018-03-01,2019-01-07,f,t
6092,9316,377,2018-03-01,2019-01-07,f,t
6100,11948,377,2018-03-01,2019-01-07,f,t
6094,14347,377,2018-03-01,2019-01-05,f,f
6077,8023,377,2018-03-01,2019-01-17,f,t
6101,9477,377,2018-03-01,2019-01-18,f,t
6082,1263,377,2018-03-01,2019-01-21,f,t
6088,9687,377,2018-03-01,2019-01-21,f,t
